sid,uid,pid,code_size,run_time,run_memory,when,score
360888,2309,629,1070,0,1716,2024-06-12 16:49:33.081887,60
360889,2697,629,1871,0,1764,2024-06-12 16:49:35.815814,100
353113,2480,569,1350,0,1788,2024-06-06 17:41:38.661174,100
353114,2589,569,1680,0,1852,2024-06-06 17:43:26.1878,40
353115,2448,566,1560,0,1632,2024-06-06 17:46:34.97842,100
353117,2589,569,1729,0,1764,2024-06-06 17:47:30.462244,20
353118,2589,569,1730,0,1632,2024-06-06 17:51:30.71425,20
353119,2481,628,2457,0,1852,2024-06-06 17:52:24.905952,0
353120,2309,573,1405,0,1652,2024-06-06 17:53:21.40354,50
353123,2439,628,1993,0,1672,2024-06-06 17:54:41.514134,60
360890,2476,628,2114,0,1712,2024-06-12 16:49:39.364018,80
353116,2309,574,1201,0,1816,2024-06-06 17:46:41.041305,100
353121,2234,568,1319,0,1760,2024-06-06 17:53:32.946095,0
353122,2439,628,1977,0,1828,2024-06-06 17:53:39.13907,60
358376,2649,567,1802,0,1672,2024-06-11 13:38:06.709179,0
360891,2697,629,1102,0,0,2024-06-12 16:49:56.081814,0
353124,2589,569,1652,0,1792,2024-06-06 17:55:05.661922,100
358377,2759,628,1852,0,1716,2024-06-11 13:39:27.28916,0
358378,2649,571,1703,0,1668,2024-06-11 13:39:34.373771,100
358379,2649,569,2067,0,0,2024-06-11 13:41:18.363851,0
358380,2759,628,1854,0,1712,2024-06-11 13:42:53.523428,0
360892,2542,563,1209,2,1796,2024-06-12 16:50:19.50799,80
362109,2492,575,1277,0,0,2024-06-12 20:46:18.144947,0
362114,2233,574,887,0,1668,2024-06-12 20:46:56.16081,100
353125,2309,573,1576,0,0,2024-06-06 17:55:33.96675,0
353126,2234,568,1340,0,1720,2024-06-06 17:55:47.977139,100
353127,2380,571,740,0,1636,2024-06-06 17:56:18.464765,100
353128,2380,571,719,0,1756,2024-06-06 17:58:30.161361,100
353129,2380,571,773,0,1788,2024-06-06 18:01:00.087805,100
353130,2355,567,2316,0,1712,2024-06-06 18:06:08.506468,0
353131,2639,574,925,0,1636,2024-06-06 18:06:19.656994,100
353132,2234,568,1388,0,1712,2024-06-06 18:08:05.940158,100
353133,2545,570,1113,0,1636,2024-06-06 18:12:18.421462,100
360893,2582,574,1084,0,1636,2024-06-12 16:50:44.078546,100
353134,2773,564,2024,0,1632,2024-06-06 18:16:09.469002,0
358381,1158,633,5119,0,1808,2024-06-11 13:42:55.92376,76
360894,1915,577,683,0,0,2024-06-12 16:51:21.447535,0
353135,2535,565,468,0,1708,2024-06-06 18:22:59.40991,60
353136,2452,630,1659,0,1708,2024-06-06 18:23:18.661009,100
353138,2324,569,3966,0,1764,2024-06-06 18:23:48.15634,60
353139,2324,569,3945,0,1792,2024-06-06 18:25:28.121592,60
353140,2580,569,2960,0,1708,2024-06-06 18:25:42.034927,40
353141,2580,569,2958,0,1736,2024-06-06 18:26:18.339771,40
358382,2759,628,2564,0,1720,2024-06-11 13:44:26.146347,100
353137,2535,565,468,0,1824,2024-06-06 18:23:23.828922,80
353142,2580,569,2637,0,1708,2024-06-06 18:27:27.148067,80
358383,2759,628,1862,0,1704,2024-06-11 13:47:58.515699,0
358384,1158,633,4740,2,1800,2024-06-11 13:48:09.819036,76
360895,1478,573,932,0,1648,2024-06-12 16:51:26.853288,100
353143,2580,569,2639,0,1792,2024-06-06 18:27:46.76037,40
353144,2240,563,728,1,1860,2024-06-06 18:28:26.768173,80
353145,2545,568,1387,0,1636,2024-06-06 18:32:33.544307,100
353146,2479,567,2660,0,1672,2024-06-06 18:37:01.689844,0
353147,2870,566,1713,0,1696,2024-06-06 18:38:08.444926,0
353148,2479,567,3729,0,0,2024-06-06 18:38:19.56225,0
353149,2494,574,912,0,1764,2024-06-06 18:38:51.258776,100
353150,2411,628,1438,1,1752,2024-06-06 18:40:34.937047,0
358385,2759,628,1854,0,1720,2024-06-11 13:49:27.634737,100
358386,2478,628,1807,0,0,2024-06-11 13:54:07.75636,0
353151,2633,573,1696,0,1808,2024-06-06 18:40:51.895868,33
358387,2478,628,2193,0,1716,2024-06-11 13:55:26.447504,100
360896,2476,628,2082,0,1728,2024-06-12 16:51:28.292085,20
360897,2551,630,1437,0,1732,2024-06-12 16:51:31.095152,66
360898,2268,564,1980,0,1820,2024-06-12 16:51:32.975341,100
362115,2246,629,1210,0,1672,2024-06-12 20:47:01.125606,80
362642,2532,576,2394,0,0,2024-06-12 21:52:10.180943,0
353152,2519,628,2201,0,1636,2024-06-06 18:42:00.721385,0
353153,2423,628,2044,0,1792,2024-06-06 18:42:11.852461,60
353154,2519,630,1196,0,1732,2024-06-06 18:43:01.092443,100
353155,2477,566,1144,4,5504,2024-06-06 18:43:07.993825,0
353156,2589,571,882,0,1716,2024-06-06 18:43:26.948387,100
353157,2519,629,1427,0,1784,2024-06-06 18:43:34.085844,100
358388,2449,570,1926,0,1676,2024-06-11 13:56:00.954673,80
358389,2672,567,3644,0,1636,2024-06-11 13:57:12.951951,100
353158,2519,628,2186,0,1784,2024-06-06 18:44:32.057335,0
360899,1478,573,934,0,1692,2024-06-12 16:51:46.745384,100
353159,2477,566,1210,6,5280,2024-06-06 18:45:11.461999,0
353160,2648,563,547,0,1756,2024-06-06 18:45:18.101196,100
353161,2477,566,1192,0,1768,2024-06-06 18:45:28.780626,100
353162,2773,564,1939,0,0,2024-06-06 18:45:38.262633,0
353163,1441,628,1521,0,1676,2024-06-06 18:45:41.31333,0
353164,2535,565,750,0,1632,2024-06-06 18:45:48.871302,100
353165,1441,628,2563,0,1712,2024-06-06 18:46:50.079697,100
353166,2479,567,3728,0,0,2024-06-06 18:46:58.473135,0
353167,2583,562,755,0,1728,2024-06-06 18:47:50.115473,100
353168,2550,576,2786,0,1820,2024-06-06 18:47:58.948916,100
353169,2481,628,2321,449,130860,2024-06-06 18:48:08.503161,0
358390,2478,630,1722,0,1776,2024-06-11 13:57:36.055244,66
360900,2280,564,1323,2,1652,2024-06-12 16:51:56.735323,100
360901,2307,564,1221,0,1732,2024-06-12 16:51:58.269849,100
360902,2323,566,1722,0,1728,2024-06-12 16:52:09.952108,0
362116,2669,573,1241,0,1844,2024-06-12 20:47:04.99844,33
362643,2201,567,1813,0,1720,2024-06-12 21:52:27.383821,100
353170,2455,628,2254,0,1764,2024-06-06 18:48:35.485222,80
353171,2479,567,3727,0,0,2024-06-06 18:48:45.068368,0
353172,2455,628,2269,0,1668,2024-06-06 18:49:28.999119,80
353173,2449,566,1208,0,1760,2024-06-06 18:49:34.496699,100
353174,2604,628,1377,1,1664,2024-06-06 18:49:36.784213,0
353175,2455,628,2232,0,1716,2024-06-06 18:50:31.662946,80
353176,2411,628,1541,1,1636,2024-06-06 18:50:33.656708,0
353177,2639,564,1347,2,1772,2024-06-06 18:50:51.496191,0
353178,2455,628,2242,0,1676,2024-06-06 18:50:55.463801,80
358391,2672,569,2373,0,1624,2024-06-11 13:58:21.623962,100
360903,1915,577,683,0,1760,2024-06-12 16:52:30.537446,100
360904,2222,570,1005,0,1704,2024-06-12 16:52:39.695228,20
360905,2476,628,2092,0,1720,2024-06-12 16:52:42.67521,20
353179,2479,567,3999,0,0,2024-06-06 18:51:39.23187,0
353180,2624,567,3682,4,1636,2024-06-06 18:53:38.838295,0
353181,2504,564,1092,0,1716,2024-06-06 18:54:32.243105,100
353182,2594,628,1,0,0,2024-06-06 18:54:58.106146,0
353183,2638,570,763,5,5480,2024-06-06 18:54:58.859567,0
353184,2455,628,2229,0,1716,2024-06-06 18:55:09.092645,80
358392,2672,573,1353,0,0,2024-06-11 13:58:51.684009,0
353187,2594,628,79,0,1732,2024-06-06 18:55:59.682986,0
358393,2478,630,1721,3,1664,2024-06-11 13:59:05.155881,66
358394,2672,573,1266,0,1716,2024-06-11 13:59:08.956741,100
358397,2672,564,1637,0,1704,2024-06-11 14:00:19.622125,100
360906,2611,575,1018,0,1620,2024-06-12 16:53:13.495613,100
360907,2195,573,1262,2,1860,2024-06-12 16:53:16.770635,50
362117,2223,564,916,1,1696,2024-06-12 20:47:06.051943,0
362120,2492,575,1278,4285,130796,2024-06-12 20:47:15.470918,0
362122,2191,566,1121,0,1636,2024-06-12 20:47:23.692343,40
362127,2142,571,1308,0,1764,2024-06-12 20:48:25.771978,100
353188,2479,567,4003,0,1712,2024-06-06 18:56:09.967532,0
353190,2639,564,1369,0,1720,2024-06-06 18:57:36.670519,40
353191,2583,565,529,0,1768,2024-06-06 18:57:39.17877,100
353192,1441,628,4681,0,0,2024-06-06 18:58:54.506424,0
353193,1441,628,4664,0,0,2024-06-06 18:59:28.090347,0
353195,1441,628,4674,0,0,2024-06-06 18:59:53.337306,0
353194,2515,576,1644,0,1724,2024-06-06 18:59:53.247026,100
353196,2205,563,815,0,1788,2024-06-06 19:00:19.967036,100
353189,2624,567,3659,0,1784,2024-06-06 18:56:18.491053,0
353197,2479,573,1704,0,1784,2024-06-06 19:00:20.69023,0
358395,2672,571,1423,0,1716,2024-06-11 13:59:36.982318,100
358398,2478,630,1974,0,0,2024-06-11 14:01:14.0671,0
360908,2240,568,1007,4,1636,2024-06-12 16:54:05.250001,0
360909,1478,573,938,0,1644,2024-06-12 16:54:17.21191,66
353198,2638,570,877,5,5544,2024-06-06 19:00:39.186399,0
353199,2455,628,1867,0,1672,2024-06-06 19:01:23.186142,40
353200,2638,570,911,5,5504,2024-06-06 19:01:33.611497,0
353201,2545,566,962,0,1672,2024-06-06 19:01:41.296896,0
353202,2479,573,1731,0,1644,2024-06-06 19:02:20.354095,0
353203,2545,566,949,0,1720,2024-06-06 19:02:38.666273,60
358396,1158,633,4781,0,1808,2024-06-11 13:59:57.330228,76
358399,1158,633,4736,0,1808,2024-06-11 14:01:43.390603,76
358400,2478,630,1804,0,1740,2024-06-11 14:04:03.963557,33
358401,2588,629,1014,0,1716,2024-06-11 14:08:06.309484,100
353205,2212,628,1949,0,1712,2024-06-06 19:03:21.832647,80
358402,2566,566,1699,0,1712,2024-06-11 14:09:28.110013,0
358403,2566,566,1711,0,1632,2024-06-11 14:10:19.042569,100
360910,2560,564,653,0,1764,2024-06-12 16:54:20.965754,40
360911,2195,573,1259,1,1856,2024-06-12 16:54:21.45623,50
360913,2758,577,454,0,1628,2024-06-12 16:54:31.919872,0
362118,1971,567,1416,0,0,2024-06-12 20:47:08.044806,0
362119,2491,630,1698,0,0,2024-06-12 20:47:12.453418,0
362121,2297,570,909,0,1788,2024-06-12 20:47:19.524461,80
353207,2479,573,1695,0,1648,2024-06-06 19:04:14.249003,0
353208,2545,566,955,0,1720,2024-06-06 19:05:11.26585,100
353211,2455,628,1660,0,1756,2024-06-06 19:05:40.818512,100
353215,2411,628,1739,0,1788,2024-06-06 19:06:03.461786,80
358405,2449,576,1526,1,1720,2024-06-11 14:12:11.15804,100
353210,2682,573,908,0,0,2024-06-06 19:05:28.441629,0
353212,2212,628,1962,0,1632,2024-06-06 19:05:40.958841,100
353213,2575,568,1209,0,0,2024-06-06 19:05:43.241777,0
353214,2207,566,1247,0,1744,2024-06-06 19:05:44.189802,80
353217,1441,628,4717,0,0,2024-06-06 19:06:09.922335,0
358404,2449,576,2108,8,1900,2024-06-11 14:11:37.058979,0
353216,2575,568,1193,0,0,2024-06-06 19:06:06.346217,0
358406,1158,633,4716,0,1868,2024-06-11 14:12:28.712183,76
360912,2222,570,1008,0,1756,2024-06-12 16:54:26.297781,100
362123,2551,630,1638,0,1656,2024-06-12 20:47:27.831687,66
362125,2643,566,1105,0,1780,2024-06-12 20:47:57.591261,0
362644,2154,629,1135,0,1676,2024-06-12 21:52:52.786924,100
362645,1164,573,1365,0,1780,2024-06-12 21:52:54.836048,100
353218,2372,629,1277,0,0,2024-06-06 19:06:44.135336,0
353219,2600,576,789,0,1788,2024-06-06 19:07:20.298913,0
353220,2682,573,908,2,1652,2024-06-06 19:07:21.576916,100
353221,2372,629,1277,0,0,2024-06-06 19:07:29.720142,0
353222,2575,568,1211,0,0,2024-06-06 19:07:34.969268,0
353223,2612,577,1291,0,1708,2024-06-06 19:07:52.093312,100
353225,2689,564,1505,0,1636,2024-06-06 19:08:10.248481,100
353226,2207,566,1268,0,1636,2024-06-06 19:08:14.493451,100
358407,1915,573,1245,0,1808,2024-06-11 14:18:35.748501,100
358408,2719,576,1785,0,0,2024-06-11 14:18:43.350699,0
358409,2006,566,895,0,1756,2024-06-11 14:19:12.132088,80
358410,2719,576,1283,0,0,2024-06-11 14:19:28.613152,0
353227,2479,564,1742,0,1768,2024-06-06 19:08:38.689543,20
353228,2689,566,2028,0,0,2024-06-06 19:08:48.547567,0
353229,2221,568,1541,0,0,2024-06-06 19:09:11.002957,0
353231,2689,566,2377,0,1624,2024-06-06 19:09:41.261541,0
353233,2228,628,2000,0,1720,2024-06-06 19:09:45.615727,40
358411,2006,566,926,0,1712,2024-06-11 14:20:11.456621,100
360914,2697,629,1872,0,0,2024-06-12 16:54:38.93662,0
360915,2339,564,1287,0,1768,2024-06-12 16:54:41.816546,40
360916,2202,568,1186,0,1708,2024-06-12 16:54:47.884767,100
353232,2566,630,1081,5,1804,2024-06-06 19:09:43.333805,66
353234,2624,567,3705,0,1784,2024-06-06 19:10:19.868318,20
358412,2584,630,3051,0,1776,2024-06-11 14:20:46.23178,16
360917,2337,566,1543,0,1820,2024-06-12 16:55:04.560681,0
360918,2697,629,1873,0,1636,2024-06-12 16:55:06.396561,100
360919,2436,571,991,0,1720,2024-06-12 16:55:15.931468,100
360920,2430,628,1399,0,1636,2024-06-12 16:55:16.569704,100
353235,2218,563,610,0,1712,2024-06-06 19:11:02.204556,100
353236,2372,629,1285,0,1788,2024-06-06 19:11:19.114713,100
353237,2575,568,76,0,1716,2024-06-06 19:11:40.445417,0
353238,2575,568,1193,0,0,2024-06-06 19:11:58.126043,0
353239,1906,630,1059,0,1740,2024-06-06 19:12:28.589558,66
353240,2479,564,1745,0,1764,2024-06-06 19:12:30.238507,20
353241,2228,628,2098,0,1704,2024-06-06 19:13:28.10567,60
353242,2515,566,1122,0,1728,2024-06-06 19:13:36.585076,100
353244,2639,564,1380,0,1720,2024-06-06 19:14:06.249664,80
358413,2584,630,1689,0,1636,2024-06-11 14:23:22.09173,100
360921,2195,573,1262,2,1864,2024-06-12 16:55:19.365132,50
360924,1168,566,2280,0,1728,2024-06-12 16:55:27.230186,100
362124,2504,629,1092,0,1724,2024-06-12 20:47:34.419449,60
362126,2491,630,1781,0,0,2024-06-12 20:48:17.824461,0
362128,2588,628,1895,0,0,2024-06-12 20:48:38.084118,0
353245,2624,577,1058,0,1704,2024-06-06 19:14:42.196742,100
353246,2479,564,1745,0,1672,2024-06-06 19:14:42.759276,20
353247,2221,568,1545,0,1636,2024-06-06 19:15:39.670317,0
353248,2639,564,1391,0,1676,2024-06-06 19:15:43.243593,100
353249,2411,628,1739,0,1748,2024-06-06 19:15:43.664639,80
353250,1441,628,4769,0,0,2024-06-06 19:16:00.276152,0
353251,2479,564,1966,0,1676,2024-06-06 19:16:29.34488,40
353252,1441,628,4722,0,1772,2024-06-06 19:17:04.308991,0
353253,2157,570,753,0,1708,2024-06-06 19:17:23.591086,80
353254,2423,628,2163,0,1716,2024-06-06 19:17:39.445633,60
353256,2455,571,1070,0,1768,2024-06-06 19:18:08.778132,100
353258,1906,630,1064,5,5512,2024-06-06 19:18:35.257063,0
360922,1478,573,938,0,1788,2024-06-12 16:55:19.63912,100
353255,1441,628,4731,0,1700,2024-06-06 19:17:58.081749,0
353257,2448,628,1647,0,1636,2024-06-06 19:18:12.236506,0
353260,2448,628,1530,0,1788,2024-06-06 19:19:09.694068,100
353259,2180,564,1118,7967,1724,2024-06-06 19:19:08.725193,20
353263,2157,570,883,0,1672,2024-06-06 19:20:04.81478,100
358414,1158,633,4775,0,1820,2024-06-11 14:24:53.903976,76
362129,2630,564,1702,0,1700,2024-06-12 20:48:39.679169,100
353261,1906,630,1048,0,1736,2024-06-06 19:19:26.3126,66
353265,2411,628,1749,0,1636,2024-06-06 19:20:36.331262,100
353267,2746,574,893,4,1904,2024-06-06 19:21:33.752448,0
353268,2227,566,1269,0,1724,2024-06-06 19:22:04.524595,100
353269,2773,564,1564,0,1704,2024-06-06 19:22:05.190863,100
353270,2471,567,2581,0,1704,2024-06-06 19:22:15.525752,0
353271,1441,628,5194,0,1728,2024-06-06 19:23:13.259003,100
362130,2627,629,1836,0,1636,2024-06-12 20:48:41.003833,100
353272,2575,568,1439,0,1740,2024-06-06 19:23:28.622992,100
353273,2212,630,1185,0,1812,2024-06-06 19:23:29.170352,50
358415,2225,575,1030,1055,130796,2024-06-11 14:31:45.128677,0
358416,2210,571,701,0,1764,2024-06-11 14:32:40.918279,0
358417,2225,575,1068,1106,130796,2024-06-11 14:33:38.316808,0
358418,2210,571,666,0,1684,2024-06-11 14:35:30.582206,0
358419,2082,564,1098,0,1824,2024-06-11 14:35:37.492771,40
362131,1560,628,1544,0,1648,2024-06-12 20:48:47.711126,20
353274,2228,628,2106,0,1784,2024-06-06 19:24:10.721792,60
353275,2589,577,596,0,1636,2024-06-06 19:24:33.521723,20
353276,2500,564,1881,0,1716,2024-06-06 19:24:37.073534,100
353277,1906,630,1047,0,1804,2024-06-06 19:25:13.893459,66
353278,2212,630,1186,0,1784,2024-06-06 19:25:43.093905,50
353279,2497,574,3074,0,1636,2024-06-06 19:26:02.494094,100
353280,2600,574,767,0,0,2024-06-06 19:26:04.165545,0
353281,2497,574,3075,0,1672,2024-06-06 19:26:35.18155,100
353282,2600,574,766,0,1732,2024-06-06 19:26:45.206011,100
362139,2246,629,1246,0,1668,2024-06-12 20:49:41.189417,80
353283,2221,568,1685,0,1636,2024-06-06 19:26:57.18098,100
358420,2210,571,682,0,1632,2024-06-11 14:36:01.767869,0
360923,2240,568,1007,3,1724,2024-06-12 16:55:19.857113,0
360925,2430,628,1398,0,1676,2024-06-12 16:55:43.124105,60
353284,2473,630,1085,0,1732,2024-06-06 19:27:16.831556,100
353285,2197,628,1770,0,1784,2024-06-06 19:28:08.819394,60
353286,2569,571,890,0,1756,2024-06-06 19:28:48.33433,100
353287,1811,569,1730,0,1772,2024-06-06 19:28:53.173173,20
353288,2199,563,913,0,1676,2024-06-06 19:29:10.492121,100
353289,1811,569,1649,0,1704,2024-06-06 19:29:23.998689,20
353290,2240,562,629,0,1692,2024-06-06 19:29:27.447347,100
353291,2620,576,3473,0,0,2024-06-06 19:29:48.457383,0
358421,2210,571,711,0,1716,2024-06-11 14:37:51.393372,100
358422,2082,564,1112,0,1672,2024-06-11 14:38:09.624256,40
353292,2519,574,623,0,0,2024-06-06 19:29:53.498576,0
358423,2225,575,2144,1157,130796,2024-06-11 14:39:41.623288,0
360926,2476,628,1572,0,1636,2024-06-12 16:55:50.716187,100
360927,2492,568,1399,0,1788,2024-06-12 16:55:51.809274,100
362132,1963,628,84,0,1708,2024-06-12 20:48:48.740083,0
362135,2782,564,862,0,1688,2024-06-12 20:49:00.389119,100
362647,2723,628,1979,0,1704,2024-06-12 21:54:05.381986,40
362648,2191,564,1388,0,1636,2024-06-12 21:54:14.845913,100
353293,2468,574,867,0,1728,2024-06-06 19:30:09.286919,100
353294,2468,577,867,0,1672,2024-06-06 19:30:25.835036,0
353295,2612,577,685,0,0,2024-06-06 19:30:26.273946,0
353296,2195,628,2048,0,1636,2024-06-06 19:30:39.726108,80
358424,2719,576,2500,0,1784,2024-06-11 14:40:02.677532,100
358425,2006,564,1104,227,130860,2024-06-11 14:41:13.766024,40
353297,2560,569,1162,0,1824,2024-06-06 19:30:57.643305,0
358427,2082,564,1189,0,1768,2024-06-11 14:42:41.57774,40
358426,2006,564,1104,235,130860,2024-06-11 14:42:41.491289,40
360928,2339,564,1345,0,1720,2024-06-12 16:56:07.990893,40
353298,1811,569,2242,2,1676,2024-06-06 19:31:21.252366,0
353299,2468,577,1685,0,1784,2024-06-06 19:31:38.988345,0
353300,2500,564,2179,0,1632,2024-06-06 19:31:57.438729,100
353301,2212,630,1219,0,1732,2024-06-06 19:32:29.800079,50
358428,2520,569,1018,0,1656,2024-06-11 14:43:14.183956,0
358429,2421,573,898,0,1648,2024-06-11 14:44:16.013033,100
353302,2612,577,685,0,0,2024-06-06 19:32:33.315894,0
358430,2520,569,1042,0,1704,2024-06-11 14:44:42.831168,0
360929,2190,577,978,0,0,2024-06-12 16:56:14.261221,0
360933,2658,629,1716,0,1736,2024-06-12 16:56:34.965043,80
362133,2725,567,1540,8,5296,2024-06-12 20:48:54.959152,0
362142,2223,564,988,0,1640,2024-06-12 20:49:53.662194,0
362649,2441,628,1755,0,1712,2024-06-12 21:54:17.841553,100
353303,1811,569,1737,0,1636,2024-06-06 19:33:02.582991,100
353304,2629,566,5405,1166,1664,2024-06-06 19:33:31.447242,0
353305,2212,630,1219,0,1772,2024-06-06 19:33:43.506661,100
353306,2515,572,1194,0,1668,2024-06-06 19:33:45.062193,100
353307,2234,570,1426,0,1712,2024-06-06 19:34:08.613989,80
353308,2516,573,1133,3,1696,2024-06-06 19:34:35.462585,100
353309,2199,564,14725,0,1820,2024-06-06 19:34:42.421365,100
353310,2612,577,685,0,0,2024-06-06 19:35:25.238048,0
353312,2180,564,1142,3995,1600,2024-06-06 19:35:25.933571,40
353313,2560,569,1178,0,0,2024-06-06 19:35:35.492955,0
358431,2664,576,2125,0,1712,2024-06-11 14:46:24.862938,100
358432,2449,576,1788,0,0,2024-06-11 14:47:51.698571,0
358433,2082,564,1275,0,1708,2024-06-11 14:48:30.502043,80
358434,2449,576,1788,0,0,2024-06-11 14:49:14.04932,0
358435,2449,576,1788,0,0,2024-06-11 14:50:54.57602,0
362134,2492,575,1150,4258,130860,2024-06-12 20:48:56.931409,0
353314,2234,570,1473,0,1784,2024-06-06 19:35:51.894384,100
353315,2418,564,1751,0,1632,2024-06-06 19:35:56.335184,60
353316,2560,569,2439,0,1696,2024-06-06 19:36:13.136632,0
353317,2512,575,1475,0,1732,2024-06-06 19:36:43.913992,100
353318,2612,577,700,0,0,2024-06-06 19:37:00.070896,0
353320,2534,564,2424,0,1716,2024-06-06 19:37:02.507523,60
353319,2180,564,1142,3991,1684,2024-06-06 19:37:01.387476,40
353321,2180,564,1119,3995,1648,2024-06-06 19:37:40.654442,40
358436,2370,566,1782,0,1636,2024-06-11 14:54:04.752517,0
360930,2542,568,2025,0,0,2024-06-12 16:56:20.639719,0
360931,2430,628,1388,0,1784,2024-06-12 16:56:28.072403,100
360932,2337,566,1569,0,1780,2024-06-12 16:56:30.267244,100
362650,1377,629,1055,0,1720,2024-06-12 21:54:21.331672,60
353322,2468,571,278,4,1636,2024-06-06 19:38:57.880697,40
353323,2519,574,636,0,0,2024-06-06 19:39:05.802917,0
353324,2406,577,363,0,1712,2024-06-06 19:39:09.293639,100
353325,2180,564,1208,0,0,2024-06-06 19:39:34.359401,0
353326,2458,564,543,0,0,2024-06-06 19:39:52.932037,0
353331,2234,570,998,0,1708,2024-06-06 19:40:48.107948,80
353332,2519,574,636,0,0,2024-06-06 19:41:06.56814,0
353333,2455,564,1358,1,1720,2024-06-06 19:41:12.118494,100
353334,2522,574,795,0,1740,2024-06-06 19:41:24.743946,0
353335,2468,571,1685,0,1744,2024-06-06 19:41:35.887253,0
353337,2234,570,1038,0,1672,2024-06-06 19:41:38.867629,100
358437,2759,566,1418,0,1668,2024-06-11 14:54:10.747121,100
353327,2589,569,1736,0,1788,2024-06-06 19:39:54.883993,100
353328,2468,577,594,0,1716,2024-06-06 19:39:55.212731,100
353329,2560,569,1181,0,1708,2024-06-06 19:39:59.461943,0
353330,2180,564,1224,9981,1624,2024-06-06 19:40:00.353412,0
353338,2560,569,1181,0,1700,2024-06-06 19:41:39.214608,0
353339,2180,564,1198,0,1764,2024-06-06 19:41:46.806009,20
358438,2370,566,1610,0,1764,2024-06-11 14:54:42.939942,100
360934,2190,577,921,0,1704,2024-06-12 16:56:57.694107,100
353340,2560,569,1178,0,1772,2024-06-06 19:41:47.488844,0
358439,2370,572,2446,0,1804,2024-06-11 14:56:04.057456,100
358440,2449,576,1779,0,0,2024-06-11 14:56:37.199859,0
358441,2370,576,1613,0,0,2024-06-11 14:56:42.957263,0
358445,672,564,2364,0,1788,2024-06-11 14:57:44.157508,100
358446,2082,564,1891,3,1740,2024-06-11 14:57:45.055477,60
360935,2183,566,1698,0,1712,2024-06-12 16:57:08.577663,20
358442,2566,564,1610,131,130856,2024-06-11 14:56:50.802129,80
358443,2225,575,1072,0,1788,2024-06-11 14:57:02.805944,0
358444,2370,576,1646,0,0,2024-06-11 14:57:04.057523,0
358447,2370,576,1311,0,0,2024-06-11 14:57:47.850726,0
360936,1812,567,3382,0,0,2024-06-12 16:57:23.799198,0
360937,2430,628,1381,0,1636,2024-06-12 16:57:24.535017,100
353343,2519,574,639,0,1820,2024-06-06 19:43:53.529439,100
